filename,source_pdf,ma_so,period,style,width,height,cell_index,total_cells,hoa_si,mieu_ta,nguon_goc
HVDV_-_NGN_-_AO_-_099_crop_03.png,HVDV - NGN - AO - 099_ver_02.pdf,HVDV - NGN - AO - 099,Nguyen,colored,296,302,3,3,Lưu Văn Hiếu,"Nho, dệt trên đoạn","Bộ sưu tập áo dài TS Thái Kim Lan, ảnh: Trần Khánh Vân"
HVDV_-_NGN_-_AO_-_101_crop_01.png,HVDV - NGN - AO - 101_ver_04.pdf,HVDV - NGN - AO - 101,Nguyen,line_art,6911,9168,1,3,Võ Quỳnh Trâm,Phượng thêu trên đoạn,Phượng bào của Hoàng Hậu- Bảo tàng văn hóa Huế-  ảnh: Nguyễn Tấn
HVDV_-_NGN_-_AO_-_101_crop_02.png,HVDV - NGN - AO - 101_ver_04.pdf,HVDV - NGN - AO - 101,Nguyen,colored,8834,9168,2,3,Võ Quỳnh Trâm,Phượng thêu trên đoạn,Phượng bào của Hoàng Hậu- Bảo tàng văn hóa Huế-  ảnh: Nguyễn Tấn
HVDV_-_NGN_-_AO_-_101_crop_03.png,HVDV - NGN - AO - 101_ver_04.pdf,HVDV - NGN - AO - 101,Nguyen,colored,6910,9168,3,3,Võ Quỳnh Trâm,Phượng thêu trên đoạn,Phượng bào của Hoàng Hậu- Bảo tàng văn hóa Huế-  ảnh: Nguyễn Tấn
HVDV_-_NGN_-_AO_-_103_crop_01.png,HVDV - NGN - AO - 103_ver_03.pdf,HVDV - NGN - AO - 103,Nguyen,colored,2364,1564,1,1,Võ Quỳnh Trâm,"Bát bảo pháp luân, hồ lô, sừng tê, dệt trên đoạn","áo dài bát bửu, bảo tàng văn hóa Huế,  ảnh: Nguyễn Tấn"
HVDV_-_NGN_-_BS_-_001_crop_01.png,HVDV - NGN - BS - 001_ver_01.pdf,HVDV - NGN - BS - 001,Nguyen,line_art,19974,3972,1,1,Lê Thị Hồng Định,Lưỡng long chầu nhật,Đỉnh đồng dựng trước thế miếu Đại nội kinh thành Huế. Ảnh : Phan Huy Lê
HVDV_-_NGN_-_BS_-_002_crop_01.png,HVDV - NGN - BS - 002_ver_01.pdf,HVDV - NGN - BS - 002,Nguyen,line_art,8943,2294,1,1,Lê Thị Hồng Định,Thần quy mang lạc thư,"Bình phong khảm sành, Đại nội Huế. Ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_BS_-_007_crop_01.png,HVDV - NGN - BS - 007_ver_01.pdf,HVDV - NGN - BS - 007,Nguyen,line_art,3241,13004,1,1,Lê Thị Hồng Định,Triện tàu dắt lá,Chạm khắc lan can gỗ. Đại nội Huế. Ảnh: Phan Huy Lê
HVDV_-_NGN_-_BS_-_008_crop_01.png,HVDV - NGN - BS - 008_ver_01.pdf,HVDV - NGN - BS - 008,Nguyen,line_art,3465,11455,1,1,Lê Thị Hồng Định,Dây lá hóa rồng,Trang trí mép cửa trong Đại nội Huế. Ảnh: Phan Huy Thăng
HVDV_-_NGN_-_BS_-_009_crop_01.png,HVDV - NGN - BS - 009_ver_01.pdf,HVDV - NGN - BS - 009,Nguyen,line_art,13191,6351,1,1,Lê Thị Hồng Định,Bệ pháo,"Chạm khắc bệ pháo, Đại nội Huế. Ảnh: Phan Huy Thăng"
HVDV_-_NGN_-_DO_-_001_crop_01.png,HVDV - NGN - DO - 001_ver_03.pdf,HVDV - NGN - DO - 001,Nguyen,colored,1729,2358,1,3,Võ Quỳnh Trâm,Hổ thêu trên vải,"cờ Hổ Vỹ, website bảo tàng Quân đội Pháp"
HVDV_-_NGN_-_DO_-_001_crop_02.png,HVDV - NGN - DO - 001_ver_03.pdf,HVDV - NGN - DO - 001,Nguyen,colored,2125,2358,2,3,Võ Quỳnh Trâm,Hổ thêu trên vải,"cờ Hổ Vỹ, website bảo tàng Quân đội Pháp"
HVDV_-_NGN_-_DO_-_001_crop_03.png,HVDV - NGN - DO - 001_ver_03.pdf,HVDV - NGN - DO - 001,Nguyen,colored,1727,2358,3,3,Võ Quỳnh Trâm,Hổ thêu trên vải,"cờ Hổ Vỹ, website bảo tàng Quân đội Pháp"
HVDV_-_NGN_-_DO_-_004_crop_01.png,HVDV - NGN - DO - 004_ver_01.pdf,HVDV - NGN - DO - 004,Nguyen,colored,1034,333,1,1,Lưu Văn Hiếu,"Hồi văn móc câu, chạm trên đồng","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_005_crop_01.png,HVDV - NGN - DO - 005_ver_01.pdf,HVDV - NGN - DO - 005,Nguyen,line_art,9366,1990,1,1,Võ Quỳnh Trâm,Mặt hổ phù/ Long hàm thọ trên gỗ sơn,"Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_006_crop_01.png,HVDV - NGN - DO - 006_ver_01.pdf,HVDV - NGN - DO - 006,Nguyen,line_art,8108,4724,1,1,Võ Quỳnh Trâm,Lưỡng long chầu nhật trên án gỗ sơn,"Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_007_crop_01.png,HVDV - NGN - DO - 007_ver_01.pdf,HVDV - NGN - DO - 007,Nguyen,line_art,3655,6305,1,1,Võ Quỳnh Trâm,Hoa cúc trên hoành phi gỗ sơn,"Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_008_crop_01.png,HVDV - NGN - DO - 008_ver_01.pdf,HVDV - NGN - DO - 008,Nguyen,line_art,4662,6317,1,1,Võ Quỳnh Trâm,Dây cúc khảm trai trên bình phong,"Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_009_crop_01.png,HVDV - NGN - DO - 009_ver_01.pdf,HVDV - NGN - DO - 009,Nguyen,line_art,360,579,1,1,Lưu Văn Hiếu,Chữ Thọ chạm trên gỗ,"Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_010_crop_01.png,HVDV - NGN - DO - 010_ver_01.pdf,HVDV - NGN - DO - 010,Nguyen,line_art,12595,3417,1,1,Võ Quỳnh Trâm,"Dây lá hóa long hàm thọ, chạm gỗ","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_011_crop_01.png,HVDV - NGN - DO - 011_ver_01.pdf,HVDV - NGN - DO - 011,Nguyen,line_art,12418,3938,1,1,Lê Thị Hồng Định,"Triện tàu hoa lá, chạm gỗ","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_012_crop_01.png,HVDV - NGN - DO - 012_ver_02.pdf,HVDV - NGN - DO - 012,Nguyen,line_art,8220,2473,1,1,Võ Quỳnh Trâm,"Dây lá, dơi, bát bảo, bàn cờ trên khảm trai","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_013_crop_01.png,HVDV - NGN - DO - 013_ver_01.pdf,HVDV - NGN - DO - 013,Nguyen,line_art,10544,5526,1,1,Võ Quỳnh Trâm,"Dây nho, chạm gỗ","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_DO_-_014_crop_01.png,HVDV - NGN - DO - 014_ver_01.pdf,HVDV - NGN - DO - 014,Nguyen,line_art,649,7917,1,1,Võ Quỳnh Trâm,"Dây lá và chữ Thọ, chạm gỗ","Bảo tàng Lịch sử quốc gia, ảnh: Trương Tuấn Anh"
HVDV_-_NGN_-_GO_-_097_crop_01.png,HVDV - NGN - GO - 097_ver_01.pdf,HVDV - NGN - GO - 097,Nguyen,line_art,2460,2062,1,1,Ngô Bá Phóng,"Mẫu đơn, chạm gỗ","đình làng Tóe, Thái Bình, ảnh: Lại Qúy Dương"
HVDV_-_NGN_-_GO_-_098_crop_01.png,HVDV - NGN - GO - 098_ver_01.pdf,HVDV - NGN - GO - 098,Nguyen,line_art,2713,2256,1,1,Ngô Bá Phóng,"Hoa cúc, chạm gỗ","đình làng Tóe, Thái Bình, ảnh: Lại Qúy Dương"
HVDV_-_NGN_-_KT_-_001_crop_01.png,HVDV - NGN - KT - 001_ver_01.pdf,HVDV - NGN - KT - 001,Nguyen,line_art,1348,1508,1,1,Võ Quỳnh Trâm,"Bình hoa, gỗ sơn","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_004_crop_01.png,HVDV - NGN - KT - 004_ver_01.pdf,HVDV - NGN - KT - 004,Nguyen,line_art,6139,2553,1,1,Võ Quỳnh Trâm,Mây thọ,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_005_crop_01.png,HVDV - NGN - KT - 005_ver_02.pdf,HVDV - NGN - KT - 005,Nguyen,line_art,1377,1597,1,2,Võ Quỳnh Trâm,Chữ Thọ,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_005_crop_02.png,HVDV - NGN - KT - 005_ver_02.pdf,HVDV - NGN - KT - 005,Nguyen,colored,1377,1597,2,2,Võ Quỳnh Trâm,Chữ Thọ,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_007_crop_01.png,HVDV - NGN - KT - 007_ver_02.pdf,HVDV - NGN - KT - 007,Nguyen,line_art,4245,1805,1,3,Lê Thị Hồng Định,"Bát bảo quạt, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_007_crop_02.png,HVDV - NGN - KT - 007_ver_02.pdf,HVDV - NGN - KT - 007,Nguyen,colored,4245,1805,2,3,Lê Thị Hồng Định,"Bát bảo quạt, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_007_crop_03.png,HVDV - NGN - KT - 007_ver_02.pdf,HVDV - NGN - KT - 007,Nguyen,colored,4245,1342,3,3,Lê Thị Hồng Định,"Bát bảo quạt, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_008_crop_01.png,HVDV - NGN - KT - 008_ver_01.pdf,HVDV - NGN - KT - 008,Nguyen,line_art,1458,1345,1,1,Lê Thị Hồng Định,"Bát bảo lẵng sơn, gỗ sơn","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_009_crop_01.png,HVDV - NGN - KT - 009_ver_01.pdf,HVDV - NGN - KT - 009,Nguyen,line_art,4733,3259,1,1,Lưu Văn Hiếu,Sư tử bậc thềm,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_010_crop_01.png,HVDV - NGN - KT - 010_ver_01.pdf,HVDV - NGN - KT - 010,Nguyen,line_art,5906,2615,1,1,Lưu Văn Hiếu,Long ẩn vân,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_012_crop_01.png,HVDV - NGN - KT - 012_ver_01.pdf,HVDV - NGN - KT - 012,Nguyen,line_art,15177,2778,1,1,Võ Quỳnh Trâm,"dây lá hóa long chầu nhật, bia đá","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_015_crop_01.png,HVDV - NGN - KT - 015_ver_04.pdf,HVDV - NGN - KT - 015,Nguyen,colored,9202,6228,1,3,Võ Quỳnh Trâm,Long mã phù thư,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_015_crop_02.png,HVDV - NGN - KT - 015_ver_04.pdf,HVDV - NGN - KT - 015,Nguyen,colored,9202,6228,2,3,Võ Quỳnh Trâm,Long mã phù thư,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_015_crop_03.png,HVDV - NGN - KT - 015_ver_04.pdf,HVDV - NGN - KT - 015,Nguyen,colored,7559,6228,3,3,Võ Quỳnh Trâm,Long mã phù thư,"Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_017_crop_01.png,HVDV - NGN - KT - 017_ver_02.pdf,HVDV - NGN - KT - 017,Nguyen,line_art,3142,1540,1,1,Lục Bình,"Mặt trời, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_018_crop_01.png,HVDV - NGN - KT - 018_ver_03.pdf,HVDV - NGN - KT - 018,Nguyen,line_art,14311,4730,1,3,Lê Thị Hồng Định,"Bảo bối đàn, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_018_crop_02.png,HVDV - NGN - KT - 018_ver_03.pdf,HVDV - NGN - KT - 018,Nguyen,colored,14311,4729,2,3,Lê Thị Hồng Định,"Bảo bối đàn, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_018_crop_03.png,HVDV - NGN - KT - 018_ver_03.pdf,HVDV - NGN - KT - 018,Nguyen,colored,14311,4231,3,3,Lê Thị Hồng Định,"Bảo bối đàn, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_019_crop_01.png,HVDV - NGN - KT - 019_ver_03.pdf,HVDV - NGN - KT - 019,Nguyen,line_art,6632,3438,1,3,Lê Thị Hồng Định,"Bảo bối quạt lông hạc, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_019_crop_02.png,HVDV - NGN - KT - 019_ver_03.pdf,HVDV - NGN - KT - 019,Nguyen,colored,6632,3082,2,3,Lê Thị Hồng Định,"Bảo bối quạt lông hạc, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_019_crop_03.png,HVDV - NGN - KT - 019_ver_03.pdf,HVDV - NGN - KT - 019,Nguyen,colored,6632,2526,3,3,Lê Thị Hồng Định,"Bảo bối quạt lông hạc, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_020_crop_01.png,HVDV - NGN - KT - 020_ver_02.pdf,HVDV - NGN - KT - 020,Nguyen,line_art,6695,2333,1,3,Lê Thị Hồng Định,"Bảo bối cuốn thư, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_020_crop_02.png,HVDV - NGN - KT - 020_ver_02.pdf,HVDV - NGN - KT - 020,Nguyen,colored,6695,2332,2,3,Lê Thị Hồng Định,"Bảo bối cuốn thư, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_KT_-_020_crop_03.png,HVDV - NGN - KT - 020_ver_02.pdf,HVDV - NGN - KT - 020,Nguyen,colored,6695,2231,3,3,Lê Thị Hồng Định,"Bảo bối cuốn thư, pháp lam","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_LB_-_013_crop_01.png,HVDV - NGN - LB - 013_ver_01.pdf,HVDV - NGN - LB - 013,Nguyen,line_art,3695,2793,1,1,Ngô Bá Phóng,"Tĩnh vật lựu, đào, phật thủ, lư hương, chuông","Đàn đá thờ tổ họ Đoàn, Hữu Thanh Oai, Hà Nội, ảnh: Đào Đức Minh"
HVDV_-_NGN_-_PT_-_001_crop_01.png,HVDV - NGN - PT - 001_ver_03.pdf,HVDV - NGN - PT - 001,Nguyen,line_art,2205,1194,1,2,Lục Bình,"Đồ án trang trí chữ vạn, chữ nhân, hình thoi trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_PT_-_001_crop_02.png,HVDV - NGN - PT - 001_ver_03.pdf,HVDV - NGN - PT - 001,Nguyen,colored,2205,1191,2,2,Lục Bình,"Đồ án trang trí chữ vạn, chữ nhân, hình thoi trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_PT_-_002_crop_01.png,HVDV - NGN - PT - 002_ver_02.pdf,HVDV - NGN - PT - 002,Nguyen,line_art,11515,19410,1,2,Lục Bình,"Đồ án trang trí hoa thị, vòng tròn trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_PT_-_002_crop_02.png,HVDV - NGN - PT - 002_ver_02.pdf,HVDV - NGN - PT - 002,Nguyen,colored,10491,19410,2,2,Lục Bình,"Đồ án trang trí hoa thị, vòng tròn trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_PT_-_003_crop_01.png,HVDV - NGN - PT - 003_ver_02.pdf,HVDV - NGN - PT - 003,Nguyen,line_art,3425,5867,1,2,Lục Bình,"Đồ án trang trí bát giác, hoa thị trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_PT_-_003_crop_02.png,HVDV - NGN - PT - 003_ver_02.pdf,HVDV - NGN - PT - 003,Nguyen,colored,3423,5867,2,2,Lục Bình,"Đồ án trang trí bát giác, hoa thị trên đồ cụ và kiến trúc","Cố cung Huế, ảnh: Phạm Tiến Phát"
HVDV_-_NGN_-_SACH_-_002_crop_01.png,HVDV - NGN - SACH - 002_ver_01.pdf,HVDV - NGN - SACH - 002,Nguyen,line_art,362,305,1,1,Lưu Văn Hiếu,Họa tiết hoa lá,"Biểu tượng của người An Nam,  Bảo tàng Guimet"
HVDV_-_NGN_-_SACH_-_005_crop_01.png,HVDV - NGN - SACH - 005_ver_01.pdf,HVDV - NGN - SACH - 005,Nguyen,colored,1319,215,1,1,Lưu Văn Hiếu,Họa tiết hoa lá,"Họa tiết trong mỹ thuật An Nam, L.Cardiere"
HVDV_-_NGN_-_SACH_-_006_crop_01.png,HVDV - NGN - SACH - 006_ver_01.pdf,HVDV - NGN - SACH - 006,Nguyen,line_art,742,327,1,1,Lưu Văn Hiếu,Hồi văn chữ Thọ,"Biểu tượng của người An Nam,  Bảo tàng Guimet, (Gustave Dumoutier, 1891)"
HVDV_-_NGN_-_SACH_-_007_crop_01.png,HVDV - NGN - SACH - 007_ver_01.pdf,HVDV - NGN - SACH - 007,Nguyen,line_art,756,325,1,1,Lưu Văn Hiếu,Hồi văn dây lá hóa rồng chầu nhật,"Biểu tượng của người An Nam,  Bảo tàng Guimet, (Gustave Dumoutier, 1891)"
HVDV_-_NGN_-_SACH_-_009_crop_01.png,HVDV - NGN - SACH - 009_ver_01.pdf,HVDV - NGN - SACH - 009,Nguyen,line_art,460,387,1,1,Lưu Văn Hiếu,Dây lá hóa rồng chữ thọ,"Biểu tượng của người An Nam,  Bảo tàng Guimet, (Gustave Dumoutier, 1891)"
HVDV_-_NGN_-_SACH_-_012_crop_01.png,HVDV - NGN - SACH - 012_ver_01.pdf,HVDV - NGN - SACH - 012,Nguyen,colored,380,320,1,1,Lưu Văn Hiếu,Hồi văn chữ Thọ,"Biểu tượng của người An Nam,  Bảo tàng Guimet, (Gustave Dumoutier, 1891)"
