local_filename,suggested_period,period_confirmed,motif_type,keep,width,height,license,page_url,url,description,author,categories
Boddhi_leaves_with_phoenix_motif_architectural_decoration_Ly-Tran_dynasties_11th-14th_century_AD_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05505.JPG,Ly-Tran,,,,5407,3242,CC0,https://commons.wikimedia.org/wiki/File%3ABoddhi_leaves_with_phoenix_motif%2C_architectural_decoration%2C_Ly-Tran_dynasties%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05505.JPG,https://upload.wikimedia.org/wikipedia/commons/4/49/Boddhi_leaves_with_phoenix_motif%2C_architectural_decoration%2C_Ly-Tran_dynasties%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05505.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Bodhi leaves in art|Lý dynasty ceramics in the National Museum of Vietnamese Hi
Bowl_for_domestic_use_Ly-Tran_dynasty_11th-14th_centuries_AD_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05516.JPG,Ly-Tran,,,,5472,3648,CC0,https://commons.wikimedia.org/wiki/File%3ABowl_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_centuries_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05516.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a9/Bowl_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_centuries_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05516.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Bowl_for_domestic_use_Ly-Tran_dynasty_11th-14th_century_AD_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05518.JPG,Ly-Tran,,,,4601,3312,CC0,https://commons.wikimedia.org/wiki/File%3ABowl_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05518.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f8/Bowl_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05518.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Bowls_for_domestic_use_Ly-Tran_dynasty_11th-14th_century_AD_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05522.JPG,Ly-Tran,,,,5245,2508,CC0,https://commons.wikimedia.org/wiki/File%3ABowls_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05522.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e0/Bowls_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05522.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Dish_for_domestic_use_Ly-Tran_dynasty_11th-14th_century_AD_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05519.JPG,Ly-Tran,,,,3236,2603,CC0,https://commons.wikimedia.org/wiki/File%3ADish_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05519.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d6/Dish_for_domestic_use%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05519.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Décor_de_toit_musée_dhistoire_Hanoi_4359058118.jpg,Ly-Tran,,,,1365,1024,CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AD%C3%A9cor_de_toit_%28mus%C3%A9e_dhistoire%2C_Hanoi%29_%284359058118%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/D%C3%A9cor_de_toit_%28mus%C3%A9e_dhistoire%2C_Hanoi%29_%284359058118%29.jpg,"<p>Décor de tuiles en forme de canard
Terre cuite
11 - 14ème siècles
Dynastie Ly - Tran
Citadelle Thang Long (Hanoi)
</p>
<a rel=""nofollow"" class=""external text"" href=""http://www.baotanglichsu.vn/"">ww","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/72746018@N00"">Jean-Pierr",Taken with Nikon D200|Flickr images reviewed by File Upload Bot (Magnus Manske)|Photographs by Jean-Pierre Dalbéra|Files with coordinates missing SDC location of creation|Lý dynasty ceramics in the Na
Ewer_Ly-Tran_dynasty_11th-14th_century_AD_brown_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05514.JPG,Ly-Tran,,,,3563,4281,CC0,https://commons.wikimedia.org/wiki/File%3AEwer%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_brown_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05514.JPG,https://upload.wikimedia.org/wikipedia/commons/2/2f/Ewer%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_brown_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05514.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Ewer_Ly-Tran_dynasty_11th-14th_century_AD_white_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05524.JPG,Ly-Tran,,,,3648,4206,CC0,https://commons.wikimedia.org/wiki/File%3AEwer%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05524.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e3/Ewer%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05524.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Ewer_with_chrysanthemum_decoration_Hoa_Binh_province_Tran_dynasty_13th-14th_century_AD_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05512.JPG,Ly-Tran,,,,3648,5472,CC0,https://commons.wikimedia.org/wiki/File%3AEwer_with_chrysanthemum_decoration%2C_Hoa_Binh_province%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05512.JPG,https://upload.wikimedia.org/wikipedia/commons/6/68/Ewer_with_chrysanthemum_decoration%2C_Hoa_Binh_province%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_celadon_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05512.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History
Ewers_Ly-Tran_dynasty_11th-13th_century_AD_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05529.JPG,Ly-Tran,,,,5472,2711,CC0,https://commons.wikimedia.org/wiki/File%3AEwers%2C_Ly-Tran_dynasty%2C_11th-13th_century_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05529.JPG,https://upload.wikimedia.org/wikipedia/commons/c/ce/Ewers%2C_Ly-Tran_dynasty%2C_11th-13th_century_AD%2C_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05529.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Flute_in_bird_shape_and_ewers_mouth_in_parrot_shape_Ly_dynasty_11th-13th_century_AD_white_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05420.JPG,Ly-Tran,,,,4465,2969,CC0,https://commons.wikimedia.org/wiki/File%3AFlute_in_bird_shape_and_ewer%27s_mouth_in_parrot_shape%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_white_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05420.JPG,https://upload.wikimedia.org/wikipedia/commons/0/09/Flute_in_bird_shape_and_ewer%27s_mouth_in_parrot_shape%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_white_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05420.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Lý dynasty ceramics in the National Museum of Vietnamese History
Head_of_Buddha_figurine_Ly-Tran_dynasty_11th-14th_century_AD_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05432.JPG,Ly-Tran,,,,3305,4345,CC0,https://commons.wikimedia.org/wiki/File%3AHead_of_Buddha_figurine%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05432.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a5/Head_of_Buddha_figurine%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05432.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History|Buddhist art i
Human_figurine_on_ridge_tile_Thang_Long_citadel_Hanoi_Tran_dynasty_13th-14th_century_AD_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05460.JPG,Ly-Tran,,,,3404,5240,CC0,https://commons.wikimedia.org/wiki/File%3AHuman_figurine_on_ridge_tile%2C_Thang_Long_citadel%2C_Hanoi%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05460.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c2/Human_figurine_on_ridge_tile%2C_Thang_Long_citadel%2C_Hanoi%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05460.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Military of the Trần dynasty|Self-published work|Vietnamese Royal Guard|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Armour in 13th-century art 
Jar_for_domestic_use_Tran_dynasty_13th-14th_century_AD_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05507.JPG,Ly-Tran,,,,3648,5472,CC0,https://commons.wikimedia.org/wiki/File%3AJar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05507.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f3/Jar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05507.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History
Jar_for_domestic_use_Tran_dynasty_13th-14th_century_AD_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05508.JPG,Ly-Tran,,,,3648,5472,CC0,https://commons.wikimedia.org/wiki/File%3AJar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05508.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9f/Jar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05508.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History
Jar_for_domestic_use_Tran_dynasty_13th-14th_century_AD_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05509.JPG,Ly-Tran,,,,3648,5472,CC0,https://commons.wikimedia.org/wiki/File%3AJar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05509.JPG,https://upload.wikimedia.org/wikipedia/commons/d/db/Jar_for_domestic_use%2C_Tran_dynasty%2C_13th-14th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05509.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History
Linh_Tran.JPG,Ly-Tran,,,,2592,3872,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ALinh_Tran.JPG,https://upload.wikimedia.org/wikipedia/commons/8/87/Linh_Tran.JPG,Tran soldier figurine,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ptdtch&amp;action=edit&amp;redlink=1"" class=",GFDL|Taken with Sony DSLR-A230|License migration redundant|Military of the Trần dynasty|Self-published work|Vietnamese Royal Guard|Trần dynasty ceramics in the National Museum of Vietnamese History|Ar
Lion_figurine_Vinh_Phuc_Thang_Long_Hanoi_Ly_dynasty_11th-13th_century_AD_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05444.JPG,Ly-Tran,,,,4336,3062,CC0,https://commons.wikimedia.org/wiki/File%3ALion_figurine%2C_Vinh_Phuc%2C_Thang_Long%2C_Hanoi%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05444.JPG,https://upload.wikimedia.org/wikipedia/commons/d/db/Lion_figurine%2C_Vinh_Phuc%2C_Thang_Long%2C_Hanoi%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05444.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_1.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/National_Museum_Vietnamese_History_1.jpg,"<b>Bodhi leaf with dragon decoration</b>. Terracotta, 13th-14th century CE. Collection Vũ Tấn. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Spirals in art|Self-published work|Bodhi leaves in art|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_17.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_17.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/National_Museum_Vietnamese_History_17.jpg,"<b>Cooking pot</b> (1) and <b>jar</b> (2). Pottery, Đông Đậu culture. Domestic use. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_18.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_18.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/National_Museum_Vietnamese_History_18.jpg,"<b>Ox</b> (1) and <b>roosters</b> (2) figurines. Terracotta, , Đông Đậu culture. Evidence of livestock raising. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_1_cropped.jpg,Ly-Tran,,,,1945,1945,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_1_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/National_Museum_Vietnamese_History_1_%28cropped%29.jpg,"<b>Bodhi leaf with dragon decoration</b>. Terracotta, 13th-14th century CE. Collection Vũ Tấn. National Museum of Vietnamese History, Hanoi.","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_1.jpg"" title=""",Retouched pictures|Self-published work|Uploaded with derivativeFX|Spirals in Ancient art|Bodhi leaves in art|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_2.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4d/National_Museum_Vietnamese_History_2.jpg,"<b>Tiger head</b>. Terracotta, 13th-14th century CE. Collection Vũ Tấn. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Files with derivative versions|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_29_cropped.jpg,Ly-Tran,,,,1830,1830,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/National_Museum_Vietnamese_History_29_%28cropped%29.jpg,"<b>Jar with lotus, chrysanthemum motifs</b>. Pattern brown glazed ceramic, Trần dynasty, 13th-14th century. Nam Định province, northern Vietnam. Domestic use. National Museum of Vietnamese History, Ha","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_29.jpg"" title=",Retouched pictures|Self-published work|Uploaded with derivativeFX|Trần dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_2_cropped.jpg,Ly-Tran,,,,1801,1406,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_2_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/National_Museum_Vietnamese_History_2_%28cropped%29.jpg,"<b>Tiger head</b>. Terracotta, 13th-14th century CE. Collection Vũ Tấn. National Museum of Vietnamese History, Hanoi.","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_2.jpg"" title=""",Retouched pictures|Self-published work|Uploaded with derivativeFX|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_3.jpg,Ly-Tran,,,,2112,2816,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_3.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/National_Museum_Vietnamese_History_3.jpg,"<b>Dragon head</b>. Terracotta, 13th-14th century CE. Collection Vũ Tấn. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_33.jpg,Ly-Tran,,,,2112,2816,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_33.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/National_Museum_Vietnamese_History_33.jpg,"<b>Fragments of basin with chrysanthemums, wave motifs</b>. Pattern brown glazed ceramic, Lý-Trần-Lê Sơ dynasties, 11th-15th century. Thăng Long citadel in Hanoi. Domestic use. National Museum of Viet","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietname
National_Museum_Vietnamese_History_34.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_34.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/National_Museum_Vietnamese_History_34.jpg,"<b>Bodhi leaves with phoenix motif</b>. Terracotta, Lý-Trần dynasties, 11th-14th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Bodhi leaves in art|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_36.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_36.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/National_Museum_Vietnamese_History_36.jpg,"<b>Mandarin ducks on tile</b>. Terracotta, Lý-Trần dynasty, 11th-14th century. Thăng Long citadel in Hanoi. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietname
National_Museum_Vietnamese_History_37.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_37.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/National_Museum_Vietnamese_History_37.jpg,"<b>Bodhi leaves with dragon motif</b>. Terracotta, Lý-Trần dynasties, 11th-14th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Art of the Trần dynasty|Self-published work|Files with derivative versions|Symbols of Lý Dynasty|Bodhi leaves in art|Lý dynasty ceramics in t
